"Name","Agent","Stopped","State","Notes","User","Tags","Created","Runtime","Sweep","base_features","batch_size","conv_activation","data_dir","dense_activation","dropout","early_terminate.min_iter","early_terminate.type","filter_size","img_size","in_channels","include_batchnorm","input_size","lr","max_epochs","method","metric.goal","metric.name","num_classes","num_dense","num_layers","num_workers","padding","parameters.base_featuress","parameters.batch_sizes","parameters.conv_activations","parameters.data_dir","parameters.dense_activations","parameters.dropouts","parameters.filter_sizes","parameters.img_size","parameters.in_channels","parameters.include_batchnorms","parameters.input_size","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.max_epochs","parameters.num_classes","parameters.num_denses","parameters.num_layers","parameters.num_workers","parameters.padding","parameters.pooling_k","parameters.strategys","parameters.stride","parameters.use_augmentations","pooling_k","program","run_cap","strategy","stride","use_augmentation","epoch","train_accuracy","train_f1_class_cardboard","train_f1_class_glass","train_f1_class_metal","train_f1_class_paper","train_f1_class_plastic","train_f1_class_trash","train_loss_epoch","train_loss_step","train_precision_class_cardboard","train_precision_class_glass","train_precision_class_metal","train_precision_class_paper","train_precision_class_plastic","train_precision_class_trash","train_recall_class_cardboard","train_recall_class_glass","train_recall_class_metal","train_recall_class_paper","train_recall_class_plastic","train_recall_class_trash","trainer/global_step","val_accuracy","val_f1_class_cardboard","val_f1_class_glass","val_f1_class_metal","val_f1_class_paper","val_f1_class_plastic","val_f1_class_trash","val_loss","val_precision_class_cardboard","val_precision_class_glass","val_precision_class_metal","val_precision_class_paper","val_precision_class_plastic","val_precision_class_trash","val_recall_class_cardboard","val_recall_class_glass","val_recall_class_metal","val_recall_class_paper","val_recall_class_plastic","val_recall_class_trash"
"vibrant-sweep-18","","true","finished","-","","","2025-12-13T18:56:12.000Z","52","rzpn3bhn","64","32","relu","data","relu","0.2","","","5","128","3","false","128","0.0002524219413141379","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","9","0.5701705813407898","0.7800687551498413","0.4734799563884735","0.4370629489421845","0.6701680421829224","0.5346534848213196","0.268456369638443","1.1191507577896118","1.0239229202270508","0.7773972749710083","0.4430992603302002","0.45126354694366455","0.607619047164917","0.6254826188087463","0.3921568691730499","0.7827585935592651","0.5083333253860474","0.4237288236618042","0.7470725774765015","0.4668588042259216","0.20408163964748385","569","0.5410199761390686","0.7519999742507935","0.42767295241355896","0.45410627126693726","0.6291079521179199","0.5492957830429077","0.3571428656578064","1.2144477367401123","0.8867924809455872","0.49275362491607666","0.3507462739944458","0.6261682510375977","0.6964285969734192","0.3125","0.6527777910232544","0.3777777850627899","0.6438356041908264","0.6320754885673523","0.4534883797168732","0.4166666567325592"
"wise-sweep-17","","true","finished","-","","","2025-12-13T18:54:49.000Z","80","rzpn3bhn","64","32","silu","data","relu","0.4","","","5","128","3","false","128","0.0007616132822480192","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","17","0.7369289994239807","0.8284229040145874","0.6838534474372864","0.6938775777816772","0.8220436573028564","0.6717095375061035","0.6399999856948853","0.7245563864707947","1.0686709880828855","0.8327525854110718","0.6684350371360779","0.6962457299232483","0.8063063025474548","0.7070063948631287","0.6274510025978088","0.8241379261016846","0.699999988079071","0.691525399684906","0.8384075164794922","0.639769434928894","0.6530612111091614","989","0.6807095408439636","0.7669172883033752","0.649350643157959","0.6086956262588501","0.7798165082931519","0.650602400302887","0.5142857432365417","0.8944521546363831","0.8360655903816223","0.78125","0.5568181872367859","0.7589285969734192","0.675000011920929","0.3913043439388275","0.7083333134651184","0.5555555820465088","0.6712328791618347","0.801886796951294","0.6279069781303406","0.75"
"resilient-sweep-16","","false","finished","-","","","2025-12-13T18:53:07.000Z","98","rzpn3bhn","64","32","gelu","data","relu","0.2","","","5","128","3","true","128","0.00013792309164581995","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.8095762133598328","0.8807017803192139","0.7923497557640076","0.7972972989082336","0.8767442107200623","0.7386861443519592","0.656410276889801","0.5089333653450012","0.15740928053855896","0.8964285850524902","0.7795698642730713","0.7946127653121948","0.8706697225570679","0.7485207319259644","0.6597937941551208","0.865517258644104","0.8055555820465088","0.800000011920929","0.8829039931297302","0.729106605052948","0.6530612111091614","1139","0.7871397137641907","0.8714285492897034","0.7719298005104065","0.7407407164573669","0.8767123222351074","0.7142857313156128","0.6181818246841431","0.5903346538543701","0.8970588445663452","0.8148148059844971","0.8064516186714172","0.8495575189590454","0.6770833134651184","0.5483871102333069","0.8472222089767456","0.7333333492279053","0.6849315166473389","0.9056603908538818","0.7558139562606812","0.7083333134651184"
"young-sweep-15","","false","finished","-","","","2025-12-13T18:51:09.000Z","114","rzpn3bhn","64","16","mish","data","gelu","0.2","","","5","128","3","false","128","0.0004408895049378869","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.8447991013526917","0.895470380783081","0.7895460724830627","0.8255033493041992","0.9093023538589478","0.8257686495780945","0.7422680258750916","0.41938531398773193","0.4187614619731903","0.9049295783042908","0.7820163369178772","0.8172757625579834","0.9030023217201232","0.8392857313156128","0.75","0.8862069249153137","0.7972221970558167","0.8338983058929443","0.9156908392906188","0.8126801252365112","0.7346938848495483","2279","0.7383592128753662","0.8059701323509216","0.7065868377685547","0.6808510422706604","0.853210985660553","0.6666666865348816","0.6037735939025879","0.8175499439239502","0.8709677457809448","0.7662337422370911","0.7058823704719543","0.8303571343421936","0.6116504669189453","0.5517241358757019","0.75","0.6555555462837219","0.6575342416763306","0.8773584961891174","0.7325581312179565","0.6666666865348816"
"cosmic-sweep-14","","true","finished","-","","","2025-12-13T18:49:47.000Z","80","rzpn3bhn","64","32","silu","data","relu","0.4","","","5","128","3","true","128","0.00018704049775319248","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","15","0.7308750748634338","0.8304498195648193","0.6757123470306396","0.6712564826011658","0.8131370544433594","0.6988304257392883","0.5380116701126099","0.7628970742225647","0.6772574186325073","0.8333333134651184","0.6604774594306946","0.6818181872367859","0.7872806787490845","0.7091988325119019","0.6301369667053223","0.8275862336158752","0.6916666626930237","0.6610169410705566","0.8407494425773621","0.6887608170509338","0.4693877696990967","909","0.6385809183120728","0.8217054009437561","0.6086956262588501","0.4285714328289032","0.7102803587913513","0.6122449040412903","0.5454545617103577","1.0987005233764648","0.9298245906829834","0.5384615659713745","0.6153846383094788","0.7037037014961243","0.5454545617103577","0.6000000238418579","0.7361111044883728","0.699999988079071","0.3287671208381653","0.7169811129570007","0.6976743936538696","0.5"
"deep-sweep-13","","false","finished","-","","","2025-12-13T18:48:12.000Z","92","rzpn3bhn","64","32","mish","data","gelu","0.3","","","5","128","3","false","128","0.00016459408421133683","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","false","19","0.8695651888847351","0.9055944085121156","0.8410958647727966","0.846666693687439","0.922535240650177","0.8421052694320679","0.8061224222183228","0.36417609453201294","0.2412244975566864","0.9184397459030152","0.8297297358512878","0.8327868580818176","0.9247058629989624","0.8545994162559509","0.8061224222183228","0.8931034207344055","0.8527777791023254","0.8610169291496277","0.9203746914863586","0.829971194267273","0.8061224222183228","1139","0.707317054271698","0.7669172883033752","0.6979166865348816","0.6440678238868713","0.8272727131843567","0.589595377445221","0.6363636255264282","0.8335785269737244","0.8360655903816223","0.656862735748291","0.8444444537162781","0.7982456088066101","0.5862069129943848","0.5","0.7083333134651184","0.7444444298744202","0.5205479264259338","0.8584905862808228","0.5930232405662537","0.875"
"soft-sweep-12","","true","finished","-","","","2025-12-13T18:46:30.000Z","95","rzpn3bhn","64","16","mish","data","relu","0.2","","","5","128","3","false","128","0.00032978907435962976","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","doubling","1","true","7","0.5613648891448975","0.7400000095367432","0.505717933177948","0.4174573123455048","0.6474359035491943","0.49201276898384094","0.4050633013248443","1.1585071086883545","0.827660083770752","0.7161290049552917","0.466042160987854","0.47413793206214905","0.5952848792076111","0.5519713163375854","0.5333333611488342","0.7655172348022461","0.5527777671813965","0.37288135290145874","0.709601879119873","0.4438040256500244","0.3265306055545807","911","0.5898004174232483","0.7352941036224365","0.5541125535964966","0.3300970792770386","0.7345132827758789","0.503496527671814","0.5079365372657776","1.083756923675537","0.78125","0.45390069484710693","0.5666666626930237","0.6916666626930237","0.6315789222717285","0.41025641560554504","0.6944444179534912","0.7111111283302307","0.232876718044281","0.7830188870429993","0.41860464215278625","0.6666666865348816"
"eternal-sweep-11","","false","finished","-","","","2025-12-13T18:45:04.000Z","80","rzpn3bhn","64","32","mish","data","relu","0.2","","","3","128","3","false","128","0.0008341202603769789","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","false","19","0.9257016777992249","0.9637305736541748","0.9230769276618958","0.8983050584793091","0.94418603181839","0.8936781883239746","0.938144326210022","0.20248831808567047","0.1906391084194183","0.9653978943824768","0.9295774698257446","0.8983050584793091","0.937644362449646","0.8911174535751343","0.9479166865348816","0.9620689749717712","0.9166666865348816","0.8983050584793091","0.9508196711540222","0.8962535858154297","0.9285714030265808","1139","0.669623076915741","0.800000011920929","0.6153846383094788","0.5806451439857483","0.7222222089767456","0.6737967729568481","0.6222222447395325","1.26072096824646","0.8571428656578064","0.6582278609275818","0.4778760969638825","0.8783783912658691","0.6237623691558838","0.6666666865348816","0.75","0.5777778029441833","0.7397260069847107","0.6132075190544128","0.7325581312179565","0.5833333134651184"
"amber-sweep-10","","true","finished","-","","","2025-12-13T18:43:22.000Z","100","rzpn3bhn","64","16","mish","data","relu","0.5","","","5","128","3","false","128","0.0001227179292757625","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","halving","1","false","19","0.481563001871109","0.7443365454673767","0.3250414729118347","0.3516068160533905","0.48284024000167847","0.5237069129943848","0.12612612545490265","1.2918651103973389","1.5443929433822632","0.7012194991111755","0.403292179107666","0.39743590354919434","0.4880382716655731","0.4182443916797638","0.5384615659713745","0.7931034564971924","0.27222222089767456","0.31525424122810364","0.477751761674881","0.7002881765365601","0.0714285746216774","2279","0.4966740608215332","0.7297297120094299","0.35754188895225525","0.4055944085121155","0.5355191230773926","0.5233644843101501","0.22857142984867096","1.3294984102249146","0.7105262875556946","0.3595505654811859","0.41428571939468384","0.6363636255264282","0.4375","0.3636363744735718","0.75","0.35555556416511536","0.3972602784633637","0.46226415038108826","0.6511628031730652","0.1666666716337204"
"different-sweep-9","","false","finished","-","","","2025-12-13T18:41:44.000Z","94","rzpn3bhn","32","16","mish","data","relu","0.2","","","5","128","3","false","128","0.001003738192649795","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.6824435591697693","0.80756014585495","0.6512889862060547","0.5754386186599731","0.7699214220046997","0.60550457239151","0.6000000238418579","0.8614474534988403","0.9272579550743104","0.8047945499420166","0.6366047859191895","0.5963636636734009","0.7392241358757019","0.6449511647224426","0.5882353186607361","0.8103448152542114","0.6666666865348816","0.5559322237968445","0.8032786846160889","0.5706051588058472","0.6122449040412903","2279","0.6297117471694946","0.8091602921485901","0.6463414430618286","0.5430463552474976","0.6896551847457886","0.5340313911437988","0.5161290168762207","0.9823480248451232","0.8983050584793091","0.7162162065505981","0.5256410241127014","0.7216494679450989","0.48571428656578064","0.42105263471603394","0.7361111044883728","0.5888888835906982","0.5616438388824463","0.6603773832321167","0.5930232405662537","0.6666666865348816"
"young-sweep-8","","false","finished","-","","","2025-12-13T18:39:41.000Z","117","rzpn3bhn","64","16","mish","data","relu","0.2","","","5","128","3","true","128","0.00017033690207164274","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.8271876573562622","0.8877550959587097","0.7834482789039612","0.8006932139396667","0.9050410389900208","0.7823613286018372","0.7021276354789734","0.4665044844150543","0.8732344508171082","0.8758389353752136","0.7780821919441223","0.8191489577293396","0.9061033129692078","0.7724719047546387","0.7333333492279053","0.8999999761581421","0.7888888716697693","0.7830508351325989","0.9039812684059144","0.7925072312355042","0.6734693646430969","2279","0.7937915921211243","0.8529411554336548","0.7567567825317383","0.7313432693481445","0.9049773812294006","0.7386363744735718","0.6399999856948853","0.6149688363075256","0.90625","0.7368420958518982","0.8032786846160889","0.8695651888847351","0.7222222089767456","0.6153846383094788","0.8055555820465088","0.7777777910232544","0.6712328791618347","0.9433962106704712","0.7558139562606812","0.6666666865348816"
"grateful-sweep-7","","false","finished","-","","","2025-12-13T18:38:10.000Z","87","rzpn3bhn","64","32","mish","data","relu","0.5","","","5","128","3","false","128","0.00037017237994056175","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.7341772317886353","0.8482758402824402","0.7095926403999329","0.6725663542747498","0.8139796853065491","0.6687023043632507","0.5161290168762207","0.7138522863388062","0.5093478560447693","0.8482758402824402","0.6733167171478271","0.7037037014961243","0.7847825884819031","0.7110389471054077","0.5454545617103577","0.8482758402824402","0.75","0.6440678238868713","0.845433235168457","0.6311239004135132","0.4897959232330322","1139","0.6940132975578308","0.800000011920929","0.699999988079071","0.5833333134651184","0.7857142686843872","0.6447368264198303","0.5277777910232544","0.8286343812942505","0.8965517282485962","0.699999988079071","0.591549277305603","0.7457627058029175","0.7424242496490479","0.3958333432674408","0.7222222089767456","0.699999988079071","0.5753424763679504","0.8301886916160583","0.569767415523529","0.7916666865348816"
"likely-sweep-6","","true","crashed","-","","","2025-12-13T18:36:54.000Z","70","rzpn3bhn","32","16","mish","data","relu","0.2","","","5","128","3","true","128","0.00012226281674355104","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","halving","1","true","13","0.4903687536716461","0.734761118888855","0.44300517439842224","0.30738523602485657","0.48382923007011414","0.5283446907997131","0","1.3124542236328125","1.2142103910446167","0.7034700512886047","0.4150485396385193","0.37378641963005066","0.5404624342918396","0.4355140328407288","0","0.7689655423164368","0.4749999940395355","0.26101693511009216","0.4379391074180603","0.6714697480201721","0","1589","0.4101995527744293","0.7603305578231812","0.35233160853385925","0.04938271641731262","0.3884892165660858","0.4373177886009216","0.07999999821186066","1.4658734798431396","0.9387755393981934","0.3300970792770386","0.25","0.8181818127632141","0.29182878136634827","1","0.6388888955116272","0.3777777850627899","0.027397260069847107","0.25471699237823486","0.8720930218696594","0.0416666679084301"
"lively-sweep-5","","false","finished","-","","","2025-12-13T18:33:45.000Z","186","rzpn3bhn","64","32","mish","data","relu","0.4","","","5","128","3","true","128","0.0005530382013850211","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","doubling","1","true","19","0.7732526063919067","0.8591304421424866","0.708791196346283","0.7355931997299194","0.8634259104728699","0.7240875959396362","0.6458333134651184","0.6178362369537354","1.260170340538025","0.8666666746139526","0.7010869383811951","0.7355931997299194","0.8535469174385071","0.7337278127670288","0.6595744490623474","0.8517241477966309","0.7166666388511658","0.7355931997299194","0.8735362887382507","0.7146974205970764","0.6326530575752258","1139","0.7028824687004089","0.7361111044883728","0.6900584697723389","0.5440000295639038","0.8476190567016602","0.6635071039199829","0.5853658318519592","0.8266983032226562","0.7361111044883728","0.7283950448036194","0.6538461446762085","0.8557692170143127","0.5600000023841858","0.7058823704719543","0.7361111044883728","0.6555555462837219","0.465753436088562","0.8396226167678833","0.8139534592628479","0.5"
"lunar-sweep-4","","false","finished","-","","","2025-12-13T18:32:14.000Z","88","rzpn3bhn","64","32","silu","data","gelu","0.4","","","5","128","3","false","128","0.00011327989016911631","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","19","0.6582278609275818","0.7979274392127991","0.5825747847557068","0.5591397881507874","0.7744774222373962","0.6127527356147766","0.40909090638160706","0.9197749495506288","1.2120847702026367","0.7993079423904419","0.5476772785186768","0.5931559205055237","0.7302904725074768","0.6655405163764954","0.4615384638309479","0.7965517044067383","0.6222222447395325","0.5288135409355164","0.824355959892273","0.5677233338356018","0.36734694242477417","1139","0.6407982110977173","0.7906976938247681","0.6167401075363159","0.5277777910232544","0.7346938848495483","0.5416666865348816","0.6129032373428345","0.9948424100875854","0.8947368264198303","0.510948896408081","0.5352112650871277","0.800000011920929","0.6724137663841248","0.5","0.7083333134651184","0.7777777910232544","0.5205479264259338","0.6792452931404114","0.4534883797168732","0.7916666865348816"
"good-sweep-3","","true","finished","-","","","2025-12-13T18:30:48.000Z","79","rzpn3bhn","64","64","silu","data","silu","0.5","","","3","128","3","true","128","0.00012449441731497934","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","doubling","1","false","11","0.8343423008918762","0.9169549942016602","0.7891156673431396","0.76897132396698","0.9118329286575316","0.7976012229919434","0.7437185645103455","0.46540701389312744","0.4517989158630371","0.9201388955116272","0.7733333110809326","0.7651006579399109","0.9034482836723328","0.831250011920929","0.7326732873916626","0.9137930870056152","0.8055555820465088","0.7728813290596008","0.9203746914863586","0.7665706276893616","0.7551020383834839","319","0.39911308884620667","0.07500000298023224","0.375","0.2199999988079071","0.5760869383811951","0.5083333253860474","0.07692307978868484","2.5648927688598633","0.375","0.28021979331970215","0.40740740299224854","0.6794871687889099","0.3961038887500763","0.5","0.0416666679084301","0.5666666626930237","0.15068493783473969","0.5","0.7093023061752319","0.0416666679084301"
"expert-sweep-2","","false","finished","-","","","2025-12-13T18:28:30.000Z","134","rzpn3bhn","64","16","mish","data","relu","0.2","","","5","128","3","true","128","0.0001279627961349995","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","false","19","0.9598239064216614","0.9725086092948914","0.9514563083648682","0.9423728585243224","0.9799764156341552","0.952654242515564","0.9435897469520568","0.13386356830596924","0.12845806777477264","0.9691780805587769","0.950138509273529","0.9423728585243224","0.9857819676399232","0.9485714435577391","0.9484536051750184","0.9758620858192444","0.9527778029441832","0.9423728585243224","0.9742388725280762","0.9567723274230956","0.9387755393981934","2279","0.8004434704780579","0.8721804618835449","0.7513812184333801","0.807692289352417","0.875","0.7093023061752319","0.7692307829856873","0.6674521565437317","0.9508196711540222","0.7472527623176575","0.759036123752594","0.8921568393707275","0.7093023061752319","0.7142857313156128","0.8055555820465088","0.7555555701255798","0.8630136847496033","0.8584905862808228","0.7093023061752319","0.8333333134651184"
"vital-sweep-1","","false","failed","-","","","2025-12-13T18:23:57.000Z","16","rzpn3bhn","32","32","relu","data","mish","0.4","","","5","128","3","false","128","0.0013701452262466316","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","","same","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
